# IntermediateAccelerations Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
426,3.378665,-9.8,-3.685732,11.00182
427,3.378665,-9.8,-3.685732,11.00182
428,3.378665,-9.8,-3.685732,11.00182
429,3.378665,-9.8,-3.685732,11.00182
430,3.378665,-9.8,-3.685732,11.00182
431,3.378665,-9.8,-3.685732,11.00182
432,3.378665,-9.8,-3.685732,11.00182
433,3.378665,-9.8,-3.685732,11.00182
434,3.378665,-9.8,-3.685732,11.00182
435,3.378665,-9.8,-3.685732,11.00182
436,3.378665,-9.8,-3.685732,11.00182
437,3.378665,-9.8,-3.685732,11.00182
438,3.378665,-9.8,-3.685732,11.00182
439,3.378665,-9.8,-3.685732,11.00182
440,3.378665,-9.8,-3.685732,11.00182
441,3.378665,-9.8,-3.685732,11.00182
442,3.378665,-9.8,-3.685732,11.00182
443,3.378665,-9.8,-3.685732,11.00182
444,3.378665,-9.8,-3.685732,11.00182
445,3.378665,-9.8,-3.685732,11.00182
446,3.378665,-9.8,-3.685732,11.00182
447,3.378665,-9.8,-3.685732,11.00182
448,3.378665,-9.8,-3.685732,11.00182
449,3.378665,-9.8,-3.685732,11.00182
450,3.378665,-9.8,-3.685732,11.00182
451,3.378665,-9.8,-3.685732,11.00182
452,3.378665,-9.8,-3.685732,11.00182
453,3.378665,-9.8,-3.685732,11.00182
454,3.378665,-9.8,-3.685732,11.00182
455,3.378665,-9.8,-3.685732,11.00182
456,3.378665,-9.8,-3.685732,11.00182
457,3.378665,-9.8,-3.685732,11.00182
458,3.378665,-9.8,-3.685732,11.00182
459,3.378665,-9.8,-3.685732,11.00182
460,3.378665,-9.8,-3.685732,11.00182
461,3.378665,-9.8,-3.685732,11.00182
462,3.378665,-9.8,-3.685732,11.00182
463,3.378665,-9.8,-3.685732,11.00182
464,3.378665,-9.8,-3.685732,11.00182
465,3.378665,-9.8,-3.685732,11.00182
466,3.378665,-9.8,-3.685732,11.00182
467,3.378665,-9.8,-3.685732,11.00182
468,3.378665,-9.8,-3.685732,11.00182
469,3.378665,-9.8,-3.685732,11.00182
470,3.378665,-9.8,-3.685732,11.00182
471,3.378665,-9.8,-3.685732,11.00182
472,3.378665,-9.8,-3.685732,11.00182
473,3.378665,-9.8,-3.685732,11.00182
474,3.378665,-9.8,-3.685732,11.00182
475,3.378665,-9.8,-3.685732,11.00182
476,3.378665,-9.8,-3.685732,11.00182
477,3.378665,-9.8,-3.685732,11.00182
478,3.378665,-9.8,-3.685732,11.00182
479,3.378665,-9.8,-3.685732,11.00182
480,3.378665,-9.8,-3.685732,11.00182
481,3.378665,-9.8,-3.685732,11.00182
482,3.378665,-9.8,-3.685732,11.00182
483,3.378665,-9.8,-3.685732,11.00182
484,3.378665,-9.8,-3.685732,11.00182
485,3.378665,-9.8,-3.685732,11.00182
486,3.378665,-9.8,-3.685732,11.00182
487,3.378665,-9.8,-3.685732,11.00182
488,3.378665,-9.8,-3.685732,11.00182
489,3.378665,-9.8,-3.685732,11.00182
490,3.378665,-9.8,-3.685732,11.00182
491,3.378665,-9.8,-3.685732,11.00182
492,3.378665,-9.8,-3.685732,11.00182
493,3.378665,-9.8,-3.685732,11.00182
494,3.378665,-9.8,-3.685732,11.00182
495,3.378665,-9.8,-3.685732,11.00182
496,3.378665,-9.8,-3.685732,11.00182
497,3.378665,-9.8,-3.685732,11.00182
498,3.378665,-9.8,-3.685732,11.00182
499,3.378665,-9.8,-3.685732,11.00182
500,3.378665,-9.8,-3.685732,11.00182
501,3.378665,-9.8,-3.685732,11.00182
502,3.378665,-9.8,-3.685732,11.00182
503,3.378665,-9.8,-3.685732,11.00182
504,3.378665,-9.8,-3.685732,11.00182
505,3.378665,-9.8,-3.685732,11.00182
506,3.378665,-9.8,-3.685732,11.00182
507,3.378665,-9.8,-3.685732,11.00182
508,3.378665,-9.8,-3.685732,11.00182
509,3.378665,-9.8,-3.685732,11.00182
510,3.378665,-9.8,-3.685732,11.00182
511,3.378665,-9.8,-3.685732,11.00182
512,3.378665,-9.8,-3.685732,11.00182
513,3.378665,-9.8,-3.685732,11.00182
514,3.378665,-9.8,-3.685732,11.00182
515,3.378665,-9.8,-3.685732,11.00182
516,3.378665,-9.8,-3.685732,11.00182
517,3.378665,-9.8,-3.685732,11.00182
518,3.378665,-9.8,-3.685732,11.00182
519,3.378665,-9.8,-3.685732,11.00182
520,3.378665,-9.8,-3.685732,11.00182
521,3.378665,-9.8,-3.685732,11.00182
522,3.378665,-9.8,-3.685732,11.00182
523,3.378665,-9.8,-3.685732,11.00182
524,3.378665,-9.8,-3.685732,11.00182
525,3.378665,-9.8,-3.685732,11.00182
526,3.378665,-9.8,-3.685732,11.00182
527,3.378665,-9.8,-3.685732,11.00182
528,3.378665,-9.8,-3.685732,11.00182
529,3.378665,-9.8,-3.685732,11.00182
530,3.378665,-9.8,-3.685732,11.00182
531,3.378665,-9.8,-3.685732,11.00182
532,3.378665,-9.8,-3.685732,11.00182
533,3.378665,-9.8,-3.685732,11.00182
534,3.378665,-9.8,-3.685732,11.00182
535,3.378665,-9.8,-3.685732,11.00182
536,3.378665,-9.8,-3.685732,11.00182
537,3.378665,-9.8,-3.685732,11.00182
538,3.378665,-9.8,-3.685732,11.00182
539,3.378665,-9.8,-3.685732,11.00182
540,3.378665,-9.8,-3.685732,11.00182
541,3.378665,-9.8,-3.685732,11.00182
542,3.378665,-9.8,-3.685732,11.00182
543,3.378665,-9.8,-3.685732,11.00182
544,3.378665,-9.8,-3.685732,11.00182
545,3.378665,-9.8,-3.685732,11.00182
546,3.378665,-9.8,-3.685732,11.00182
547,3.378665,-9.8,-3.685732,11.00182
548,3.378665,-9.8,-3.685732,11.00182
549,3.378665,-9.8,-3.685732,11.00182
550,3.378665,-9.8,-3.685732,11.00182
551,3.378665,-9.8,-3.685732,11.00182
552,3.378665,-9.8,-3.685732,11.00182
553,3.378665,-9.8,-3.685732,11.00182
554,3.378665,-9.8,-3.685732,11.00182
555,3.378665,-9.8,-3.685732,11.00182
556,3.378665,-9.8,-3.685732,11.00182
557,3.378665,-9.8,-3.685732,11.00182
558,3.378665,-9.8,-3.685732,11.00182
559,3.378665,-9.8,-3.685732,11.00182
560,3.378665,-9.8,-3.685732,11.00182
561,3.378665,-9.8,-3.685732,11.00182
562,3.378665,-9.8,-3.685732,11.00182
563,3.378665,-9.8,-3.685732,11.00182
564,3.378665,-9.8,-3.685732,11.00182
565,3.378665,-9.8,-3.685732,11.00182
566,3.378665,-9.8,-3.685732,11.00182
567,3.378665,-9.8,-3.685732,11.00182
568,3.378665,-9.8,-3.685732,11.00182
569,3.378665,-9.8,-3.685732,11.00182
570,3.378665,-9.8,-3.685732,11.00182
571,3.378665,-9.8,-3.685732,11.00182
572,3.378665,-9.8,-3.685732,11.00182
573,3.378665,-9.8,-3.685732,11.00182
574,3.378665,-9.8,-3.685732,11.00182
575,3.378665,-9.8,-3.685732,11.00182
576,3.378665,-9.8,-3.685732,11.00182
577,3.378665,-9.8,-3.685732,11.00182
578,3.378665,-9.8,-3.685732,11.00182
579,3.378665,-9.8,-3.685732,11.00182
580,3.378665,-9.8,-3.685732,11.00182
581,3.378665,-9.8,-3.685732,11.00182
582,3.378665,-9.8,-3.685732,11.00182
583,3.378665,-9.8,-3.685732,11.00182
584,3.378665,-9.8,-3.685732,11.00182
585,3.378665,-9.8,-3.685732,11.00182
586,3.378665,-9.8,-3.685732,11.00182
587,3.378665,-9.8,-3.685732,11.00182
588,3.378665,-9.8,-3.685732,11.00182
589,3.378665,-9.8,-3.685732,11.00182
590,3.378665,-9.8,-3.685732,11.00182
591,3.378665,-9.8,-3.685732,11.00182
592,3.378665,-9.8,-3.685732,11.00182
593,3.378665,-9.8,-3.685732,11.00182
594,3.378665,-9.8,-3.685732,11.00182
595,3.378665,-9.8,-3.685732,11.00182
596,3.378665,-9.8,-3.685732,11.00182
